MW341044.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341043.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341042.1	MK059949.1	79.641	334	64	2	4	335	4577	4908	2.02e-66	239
MW341041.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341040.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341039.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341038.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341037.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341036.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341035.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341034.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341033.1	MK059949.1	79.641	334	64	2	4	335	4577	4908	7.27e-66	237
MW341032.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341031.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341030.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341029.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341028.1	MK059949.1	85.057	348	52	0	1	348	4574	4921	1.92e-101	355
MW341027.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341026.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341025.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341024.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341023.1	MK059949.1	80.251	319	63	0	5	323	4578	4896	5.62e-67	241
MW341022.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341021.1	MK059949.1	93.103	348	24	0	1	348	4574	4921	3.88e-148	510
MW341020.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341019.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341018.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341017.1	MK059949.1	93.103	348	24	0	1	348	4574	4921	3.88e-148	510
MW341016.1	MK059949.1	79.937	319	64	0	5	323	4578	4896	2.61e-65	235
MW341015.1	MK059949.1	93.103	348	24	0	1	348	4574	4921	3.88e-148	510
MW341014.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341013.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MW341012.1	MK059949.1	79.641	334	64	2	4	335	4577	4908	7.27e-66	237
MW341011.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341010.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341009.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341008.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341007.1	MK059949.1	93.103	348	24	0	1	348	4574	4921	3.88e-148	510
MW341006.1	MK059949.1	93.103	348	24	0	1	348	4574	4921	3.88e-148	510
MW341005.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341004.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341003.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341002.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW341001.1	MK059949.1	93.391	348	23	0	1	348	4574	4921	8.34e-150	516
MW341000.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW340999.1	MK059949.1	80.564	319	62	0	5	323	4578	4896	1.21e-68	246
MW340998.1	MK059949.1	81.703	317	58	0	7	323	4580	4896	3.33e-74	265
MW340997.1	MK059949.1	81.703	317	58	0	7	323	4580	4896	3.33e-74	265
MW340996.1	MK059949.1	92.816	348	25	0	1	348	4574	4921	1.80e-146	505
MT157248.1	MK059949.1	77.852	298	66	0	1	298	4641	4938	2.27e-50	185
MT157247.1	MK059949.1	83.929	168	27	0	1	168	4660	4827	2.14e-43	161
MN967074.1	MK059949.1	94.432	449	25	0	1	449	4529	4977	0.0	691
MN656978.1	MK059949.1	92.593	324	24	0	3	326	3662	3985	7.95e-135	466
MN114671.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114670.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114669.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114668.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114667.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114666.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114665.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114664.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114663.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114662.1	MK059949.1	80.000	245	47	2	1	244	4604	4847	8.59e-49	180
MN114661.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114660.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114659.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114658.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114657.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114656.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114655.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114654.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114653.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114652.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114651.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114650.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114649.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114648.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114647.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114646.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114645.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114644.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114643.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114642.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
MN114641.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114640.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114639.1	MK059949.1	92.623	244	18	0	1	244	4604	4847	1.72e-100	351
MN114638.1	MK059949.1	80.408	245	46	2	1	244	4604	4847	1.85e-50	185
EU091265.1	MK059949.1	92.925	212	15	0	1	212	6482	6693	9.05e-88	309
EU091263.1	MK059949.1	92.453	212	16	0	1	212	6482	6693	4.21e-86	303
EU091261.1	MK059949.1	92.925	212	15	0	1	212	6482	6693	9.05e-88	309
EU091260.1	MK059949.1	92.925	212	15	0	1	212	6482	6693	9.05e-88	309
EU030319.1	MK059949.1	92.611	609	45	0	1	609	4328	4936	0.0	876
EU030318.1	MK059949.1	92.763	608	44	0	1	608	4328	4935	0.0	880
EU030317.1	MK059949.1	92.857	602	43	0	1	602	4328	4929	0.0	874
EU030316.1	MK059949.1	92.775	609	44	0	1	609	4328	4936	0.0	881
EU030315.1	MK059949.1	92.739	606	44	0	1	606	4328	4933	0.0	876
EU030314.1	MK059949.1	92.857	602	43	0	1	602	4328	4929	0.0	874
EU030313.1	MK059949.1	92.691	602	44	0	1	602	4328	4929	0.0	869
EU030312.1	MK059949.1	92.953	596	42	0	1	596	4328	4923	0.0	869
EU030311.1	MK059949.1	93.092	579	40	0	1	579	4328	4906	0.0	848
EU030310.1	MK059949.1	92.857	602	43	0	1	602	4328	4929	0.0	874
EU030309.1	MK059949.1	92.739	606	44	0	1	606	4328	4933	0.0	876
EU030308.1	MK059949.1	92.857	602	43	0	1	602	4328	4929	0.0	874
EU030307.1	MK059949.1	92.953	596	42	0	1	596	4328	4923	0.0	869
EU030306.1	MK059949.1	93.466	551	36	0	1	551	4328	4878	0.0	819
EU030305.1	MK059949.1	92.945	567	40	0	1	567	4328	4894	0.0	826
EU030304.1	MK059949.1	92.893	591	42	0	1	591	4328	4918	0.0	859
EU030303.1	MK059949.1	93.015	587	41	0	1	587	4328	4914	0.0	857
EU030302.1	MK059949.1	92.763	608	44	0	1	608	4328	4935	0.0	880
EU030301.1	MK059949.1	92.953	596	42	0	1	596	4328	4923	0.0	869
EU030300.1	MK059949.1	92.724	591	43	0	1	591	4328	4918	0.0	854
EU030299.1	MK059949.1	93.092	579	40	0	1	579	4328	4906	0.0	848
EU030298.1	MK059949.1	93.407	546	36	0	1	546	4328	4873	0.0	809
EU030297.1	MK059949.1	93.019	573	40	0	1	573	4328	4900	0.0	837
EU030296.1	MK059949.1	93.056	576	40	0	1	576	4328	4903	0.0	843
EU030295.1	MK059949.1	93.285	551	37	0	1	551	4328	4878	0.0	813
EU030294.1	MK059949.1	92.708	576	42	0	1	576	4328	4903	0.0	832
EU030293.1	MK059949.1	92.769	567	41	0	1	567	4328	4894	0.0	821
EU030292.1	MK059949.1	92.447	609	46	0	1	609	4328	4936	0.0	870
EU030291.1	MK059949.1	92.708	576	42	0	1	576	4328	4903	0.0	832
EU030290.1	MK059949.1	92.746	579	42	0	1	579	4328	4906	0.0	837
EU030289.1	MK059949.1	93.015	587	41	0	1	587	4328	4914	0.0	857
EU030288.1	MK059949.1	92.740	551	40	0	1	551	4328	4878	0.0	797
EU030287.1	MK059949.1	92.761	594	43	0	1	594	4328	4921	0.0	859
AF348801.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348800.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348799.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348798.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348797.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348796.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348795.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348794.1	MK059949.1	78.134	343	75	0	6	348	4579	4921	2.63e-60	219
AF348793.1	MK059949.1	77.843	343	76	0	6	348	4579	4921	1.22e-58	213
AF348792.1	MK059949.1	78.198	344	73	2	6	348	4579	4921	2.63e-60	219
AF348791.1	MK059949.1	78.363	342	74	0	6	347	4579	4920	2.04e-61	222
AF348790.1	MK059949.1	78.363	342	74	0	6	347	4579	4920	2.04e-61	222
AF348789.1	MK059949.1	77.778	342	76	0	6	347	4579	4920	4.41e-58	211
AF348788.1	MK059949.1	78.655	342	73	0	6	347	4579	4920	4.37e-63	228
AF348787.1	MK059949.1	78.655	342	73	0	6	347	4579	4920	4.37e-63	228
AF348786.1	MK059949.1	78.426	343	74	0	6	348	4579	4921	5.66e-62	224
AF348785.1	MK059949.1	78.363	342	74	0	6	347	4579	4920	2.04e-61	222
AF348784.1	MK059949.1	78.363	342	74	0	6	347	4579	4920	2.04e-61	222
AF348783.1	MK059949.1	79.532	342	70	0	7	348	4580	4921	4.34e-68	244
AF348782.1	MK059949.1	79.240	342	71	0	7	348	4580	4921	2.02e-66	239
AF348781.1	MK059949.1	79.532	342	70	0	7	348	4580	4921	4.34e-68	244
AF348780.1	MK059949.1	79.240	342	71	0	7	348	4580	4921	2.02e-66	239
AF348779.1	MK059949.1	79.240	342	71	0	7	348	4580	4921	2.02e-66	239
AF348778.1	MK059949.1	79.240	342	71	0	7	348	4580	4921	2.02e-66	239
AF348777.1	MK059949.1	79.532	342	70	0	7	348	4580	4921	4.34e-68	244
AF348776.1	MK059949.1	79.240	342	71	0	7	348	4580	4921	2.02e-66	239
AF348775.1	MK059949.1	79.532	342	70	0	7	348	4580	4921	4.34e-68	244
AF348774.1	MK059949.1	79.532	342	70	0	7	348	4580	4921	4.34e-68	244
AF348773.1	MK059949.1	81.231	325	59	2	1	324	4574	4897	4.31e-73	261
AF348772.1	MK059949.1	81.231	325	59	2	1	324	4574	4897	4.31e-73	261
AF348771.1	MK059949.1	81.231	325	59	2	1	324	4574	4897	4.31e-73	261
AF348770.1	MK059949.1	90.230	348	34	0	1	348	4574	4921	1.84e-131	455
AF348769.1	MK059949.1	94.540	348	19	0	1	348	4574	4921	1.78e-156	538
AF348768.1	MK059949.1	94.540	348	19	0	1	348	4574	4921	1.78e-156	538
AF348767.1	MK059949.1	94.540	348	19	0	1	348	4574	4921	1.78e-156	538
AF348766.1	MK059949.1	94.253	348	20	0	1	348	4574	4921	8.28e-155	532
AF348765.1	MK059949.1	90.517	348	33	0	1	348	4574	4921	3.96e-133	460
AF348764.1	MK059949.1	90.230	348	34	0	1	348	4574	4921	1.84e-131	455
AF348763.1	MK059949.1	94.540	348	19	0	1	348	4574	4921	1.78e-156	538
AF348762.1	MK059949.1	94.540	348	19	0	1	348	4574	4921	1.78e-156	538
AF348761.1	MK059949.1	94.540	348	19	0	1	348	4574	4921	1.78e-156	538
AF348760.1	MK059949.1	90.517	348	33	0	1	348	4574	4921	3.96e-133	460
AF348759.1	MK059949.1	99.425	348	2	0	1	348	4574	4921	0.0	632
AF348758.1	MK059949.1	90.805	348	32	0	1	348	4574	4921	8.52e-135	466
AF348757.1	MK059949.1	90.230	348	34	0	1	348	4574	4921	1.84e-131	455
AF348756.1	MK059949.1	90.230	348	34	0	1	348	4574	4921	1.84e-131	455
AF348755.1	MK059949.1	90.517	348	33	0	1	348	4574	4921	3.96e-133	460
AF348754.1	MK059949.1	90.230	348	34	0	1	348	4574	4921	1.84e-131	455
AF348753.1	MK059949.1	90.230	348	34	0	1	348	4574	4921	1.84e-131	455
AF292072.1	MK059949.1	83.241	1259	206	4	1	1255	3700	4957	0.0	1151
MN318336.1	MK059949.1	93.810	420	26	0	1	420	4543	4962	0.0	632
MN318335.1	MK059949.1	79.376	417	86	0	1	417	4546	4962	5.16e-83	294
MN318334.1	MK059949.1	79.196	423	88	0	4	426	4540	4962	5.26e-83	294
MN318333.1	MK059949.1	80.093	432	86	0	2	433	4529	4960	2.45e-91	322
MN318332.1	MK059949.1	78.517	391	84	0	1	391	4558	4948	6.40e-72	257
MN318331.1	MK059949.1	80.000	415	83	0	2	416	4529	4943	6.57e-87	307
MN318330.1	MK059949.1	80.942	446	84	1	2	447	4529	4973	3.23e-100	351
MN256448.1	MK059949.1	88.154	363	43	0	2	364	4571	4933	9.05e-125	433
MN242266.1	MK059949.1	78.295	387	84	0	1	387	4546	4932	1.06e-69	250
MN242265.1	MK059949.1	93.735	415	26	0	1	415	4543	4957	0.0	623
MN242264.1	MK059949.1	85.821	402	57	0	1	402	4552	4953	4.67e-123	427
MN242263.1	MK059949.1	93.564	404	26	0	1	404	4552	4955	7.26e-176	603
MN242262.1	MK059949.1	93.981	432	26	0	1	432	4531	4962	0.0	654
MN242261.1	MK059949.1	93.824	421	26	0	1	421	4537	4957	0.0	634
MN242260.1	MK059949.1	80.872	413	79	0	5	417	4529	4941	1.82e-92	326
MN242259.1	MK059949.1	82.262	451	76	2	2	450	4529	4977	8.94e-111	387
MN242258.1	MK059949.1	94.192	396	23	0	1	396	4555	4950	1.99e-176	604
MN242257.1	MK059949.1	77.778	288	64	0	1	288	4675	4962	3.69e-48	178
MN242256.1	MK059949.1	80.978	368	68	2	17	383	4604	4970	6.08e-82	291
MN242255.1	MK059949.1	94.213	432	25	0	1	432	4546	4977	0.0	660
MN242254.1	MK059949.1	79.369	412	85	0	1	412	4549	4960	6.56e-82	291
MN242253.1	MK059949.1	94.146	410	24	0	1	410	4552	4961	0.0	625
MN242252.1	MK059949.1	82.028	434	78	0	2	435	4529	4962	8.66e-106	370
MN123726.1	MK059949.1	97.772	404	9	0	1	404	4283	4686	0.0	697
MN123725.1	MK059949.1	97.772	404	9	0	1	404	4283	4686	0.0	697
MN123724.1	MK059949.1	98.020	404	8	0	1	404	4283	4686	0.0	702
MN123723.1	MK059949.1	97.772	404	9	0	1	404	4283	4686	0.0	697
MN123722.1	MK059949.1	97.772	404	9	0	1	404	4283	4686	0.0	697
MN123721.1	MK059949.1	97.772	404	9	0	1	404	4283	4686	0.0	697
MN230104.1	MK059949.1	94.203	414	24	0	1	414	4546	4959	0.0	632
MN230103.1	MK059949.1	94.203	414	24	0	1	414	4546	4959	0.0	632
MN230102.1	MK059949.1	94.189	413	24	0	1	413	4549	4961	0.0	630
MN230101.1	MK059949.1	94.161	411	24	0	1	411	4549	4959	0.0	627
KC285188.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285187.1	MK059949.1	79.245	371	77	0	2	372	4565	4935	1.67e-72	259
KC285186.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285185.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285184.1	MK059949.1	96.515	373	13	0	1	373	4564	4936	2.39e-180	617
KC285183.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285182.1	MK059949.1	95.979	373	15	0	1	373	4564	4936	5.17e-177	606
KC285180.1	MK059949.1	95.979	373	15	0	1	373	4564	4936	5.17e-177	606
KC285179.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285178.1	MK059949.1	79.245	371	77	0	2	372	4565	4935	1.67e-72	259
KC285177.1	MK059949.1	79.245	371	77	0	2	372	4565	4935	1.67e-72	259
KC285176.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285175.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285174.1	MK059949.1	95.710	373	16	0	1	373	4564	4936	2.40e-175	601
KC285173.1	MK059949.1	95.710	373	16	0	1	373	4564	4936	2.40e-175	601
KC285172.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285171.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285170.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285169.1	MK059949.1	95.710	373	16	0	1	373	4564	4936	2.40e-175	601
KC285168.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285167.1	MK059949.1	95.710	373	16	0	1	373	4564	4936	2.40e-175	601
KC285166.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285165.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285164.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285163.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285162.1	MK059949.1	94.906	373	19	0	1	373	4564	4936	2.42e-170	584
KC285161.1	MK059949.1	95.979	373	15	0	1	373	4564	4936	5.17e-177	606
KC285160.1	MK059949.1	79.733	375	72	2	1	373	4564	4936	2.77e-75	268
KC285159.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285158.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285157.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285156.1	MK059949.1	94.638	373	20	0	1	373	4564	4936	1.13e-168	579
KC285155.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285154.1	MK059949.1	90.591	372	35	0	1	372	4564	4935	4.20e-143	494
KC285153.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285151.1	MK059949.1	96.515	373	13	0	1	373	4564	4936	2.39e-180	617
KC285150.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285149.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285148.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285147.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285146.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285145.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285144.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285143.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285142.1	MK059949.1	96.515	373	13	0	1	373	4564	4936	2.39e-180	617
KC285141.1	MK059949.1	96.515	373	13	0	1	373	4564	4936	2.39e-180	617
KC285140.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285139.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285138.1	MK059949.1	95.979	373	15	0	1	373	4564	4936	5.17e-177	606
KC285137.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285136.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285135.1	MK059949.1	95.710	373	16	0	1	373	4564	4936	2.40e-175	601
KC285134.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285133.1	MK059949.1	90.591	372	35	0	1	372	4564	4935	4.20e-143	494
KC285132.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285131.1	MK059949.1	95.710	373	16	0	1	373	4564	4936	2.40e-175	601
KC285130.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285129.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285128.1	MK059949.1	96.515	373	13	0	1	373	4564	4936	2.39e-180	617
KC285127.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285126.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285125.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285123.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285122.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285121.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285120.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285119.1	MK059949.1	79.891	368	74	0	2	369	4565	4932	7.70e-76	270
KC285118.1	MK059949.1	96.515	373	13	0	1	373	4564	4936	2.39e-180	617
KC285117.1	MK059949.1	79.839	372	75	0	2	373	4565	4936	2.14e-76	272
KC285116.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285115.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285114.1	MK059949.1	96.247	373	14	0	1	373	4564	4936	1.11e-178	612
KC285112.1	MK059949.1	90.860	372	34	0	1	372	4564	4935	9.02e-145	499
KC285111.1	MK059949.1	91.129	372	33	0	1	372	4564	4935	1.94e-146	505
KC285110.1	MK059949.1	78.649	370	79	0	1	370	4564	4933	1.30e-68	246
AF292080.1	MK059949.1	74.425	348	70	13	790	1129	6352	6688	1.18e-33	132
MG970130.1	MK059949.1	78.444	450	95	2	8	456	4604	5052	2.05e-82	292
MG970129.1	MK059949.1	95.795	547	23	0	1	547	4528	5074	0.0	883
MG970128.1	MK059949.1	95.676	555	24	0	1	555	4552	5106	0.0	893
MG970127.1	MK059949.1	80.074	537	105	2	1	536	4525	5060	4.92e-114	398
MG970126.1	MK059949.1	80.112	538	105	2	1	537	4525	5061	1.40e-114	399
MG970125.1	MK059949.1	95.723	491	21	0	1	491	4572	5062	0.0	791
MG970124.1	MK059949.1	78.824	425	88	2	1	424	4557	4980	3.22e-80	285
MG970123.1	MK059949.1	79.380	548	113	0	1	548	4559	5106	1.10e-110	387
MG970122.1	MK059949.1	79.151	542	113	0	3	544	4565	5106	2.35e-107	375
MG970121.1	MK059949.1	93.443	549	36	0	1	549	4558	5106	0.0	815
MG970120.1	MK059949.1	93.455	550	36	0	1	550	4557	5106	0.0	817
MG970119.1	MK059949.1	93.692	539	34	0	1	539	4568	5106	0.0	808
MG970118.1	MK059949.1	93.636	550	35	0	1	550	4557	5106	0.0	822
MG970117.1	MK059949.1	93.818	550	34	0	1	550	4557	5106	0.0	828
MG970116.1	MK059949.1	93.621	533	34	0	1	533	4559	5091	0.0	797
MG970115.1	MK059949.1	79.820	555	110	2	2	555	4553	5106	1.10e-115	403
MG970114.1	MK059949.1	93.796	548	34	0	1	548	4559	5106	0.0	824
MG970113.1	MK059949.1	93.705	556	34	1	1	555	4551	5106	0.0	832
MG970112.1	MK059949.1	79.964	549	108	2	1	548	4559	5106	1.08e-115	403
MG970111.1	MK059949.1	78.182	550	120	0	1	550	4557	5106	3.99e-100	351
MG970110.1	MK059949.1	94.508	528	29	0	1	528	4525	5052	0.0	815
MG970109.1	MK059949.1	95.336	536	25	0	1	536	4525	5060	0.0	852
MG970108.1	MK059949.1	93.807	549	34	0	1	549	4558	5106	0.0	826
MG970107.1	MK059949.1	94.497	527	29	0	1	527	4525	5051	0.0	813
MG970106.1	MK059949.1	94.620	539	29	0	1	539	4524	5062	0.0	835
MG970105.1	MK059949.1	94.516	547	30	0	1	547	4525	5071	0.0	845
MG970104.1	MK059949.1	83.074	514	86	1	1	513	4531	5044	1.31e-134	466
MG970103.1	MK059949.1	95.709	536	23	0	1	536	4525	5060	0.0	863
MG970102.1	MK059949.1	94.611	501	27	0	1	501	4524	5024	0.0	776
MG970101.1	MK059949.1	95.393	521	24	0	5	525	4525	5045	0.0	830
MG970100.1	MK059949.1	79.651	516	103	2	1	515	4523	5037	1.09e-105	370
MG970099.1	MK059949.1	79.767	514	102	2	1	513	4525	5037	2.98e-106	372
MG970098.1	MK059949.1	80.165	484	96	0	1	484	4524	5007	1.75e-103	363
MG970097.1	MK059949.1	93.146	321	22	0	1	321	4732	5052	1.69e-136	472
MG970096.1	MK059949.1	79.767	514	102	2	1	513	4525	5037	2.97e-106	372
MG970095.1	MK059949.1	94.600	537	29	0	1	537	4525	5061	0.0	832
MG970094.1	MK059949.1	80.112	538	107	0	1	538	4525	5062	3.84e-115	401
MG970093.1	MK059949.1	80.112	538	107	0	1	538	4525	5062	3.84e-115	401
MG970092.1	MK059949.1	81.799	467	84	1	1	466	4525	4991	8.15e-112	390
MG970091.1	MK059949.1	81.799	467	84	1	1	466	4525	4991	8.15e-112	390
MG970090.1	MK059949.1	79.963	534	107	0	1	534	4525	5058	6.38e-113	394
MG970089.1	MK059949.1	94.497	527	29	0	1	527	4525	5051	0.0	813
MG970088.1	MK059949.1	94.610	538	29	0	1	538	4525	5062	0.0	833
MG970087.1	MK059949.1	94.516	547	30	0	1	547	4525	5071	0.0	845
MG970086.1	MK059949.1	95.265	528	25	0	1	528	4525	5052	0.0	837
MG970085.1	MK059949.1	81.237	485	91	0	1	485	4523	5007	2.24e-112	392
MG970084.1	MK059949.1	81.529	471	82	3	1	468	4522	4990	1.20e-109	383
